HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{Q65231O0-O2S1-4857-N4PR-N8R7P6RN7Q27}\pzq.rkr,(plugin),{System32 x86}\cmd.exe,"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Q:\NXZbavgbe\NXZbavgbe.rkr,(plugin),D:\AKMonitor\AKMonitor.exe,"Last executed: 2018-03-27 09:33:20.8390000 ","Run count: 3 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,jvaqbjf.vzzrefvirpbagebycnary_pj5a1u2gklrjl!zvpebfbsg.jvaqbjf.vzzrefvirpbagebycnary,(plugin),windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,"Last executed: 2018-04-06 08:30:50.8900000 ","Run count: 3 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.Jvaqbjf.Pbegnan_pj5a1u2gklrjl!PbegnanHV,(plugin),Microsoft.Windows.Cortana_cw5n1h2txyewy!CortanaUI,"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.ZvpebfbsgRqtr_8jrxlo3q8oojr!ZvpebfbsgRqtr,(plugin),Microsoft.MicrosoftEdge_8wekyb3d8bbwe!MicrosoftEdge,"Last executed: 2018-03-27 09:28:51.2670000 ","Run count: 1 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.ZvpebfbsgRqtr_8jrxlo3q8oojr!PbagragCebprff,(plugin),Microsoft.MicrosoftEdge_8wekyb3d8bbwe!ContentProcess,"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,P:\Hfref\wpybhql\NccQngn\Ybpny\Cnpxntrf\Zvpebfbsg.ZvpebfbsgRqtr_8jrxlo3q8oojr\GrzcFgngr\Qbjaybnqf\PuebzrFrghc.rkr,(plugin),C:\Users\jcloudy\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\TempState\Downloads\ChromeSetup.exe,"Last executed: 2018-03-27 09:29:26.9390000 ","Run count: 1 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{7P5N40RS-N0SO-4OSP-874N-P0S2R0O9SN8R}\THZSP2R.gzc\TbbtyrHcqngr.rkr,(plugin),{Program Files x86}\GUMFC2E.tmp\GoogleUpdate.exe,"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{7P5N40RS-N0SO-4OSP-874N-P0S2R0O9SN8R}\Tbbtyr\Hcqngr\TbbtyrHcqngr.rkr,(plugin),{Program Files x86}\Google\Update\GoogleUpdate.exe,"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.Jvaqbjf.Pbzchgre,(plugin),Microsoft.Windows.Computer,"Last executed: 2018-03-27 09:32:20.0370000 ","Run count: 1 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.Jvaqbjf.PbagebyCnary,(plugin),Microsoft.Windows.ControlPanel,"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Puebzr,(plugin),Chrome,"Last executed: 2018-03-27 09:58:23.5470000 ","Run count: 1 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,P:\Hfref\wpybhql\NccQngn\Ybpny\Cnpxntrf\Zvpebfbsg.ZvpebfbsgRqtr_8jrxlo3q8oojr\GrzcFgngr\Qbjaybnqf\Frghc.K86.ra-hf_B365CebCyhfErgnvy_02p0210p-o841-4pp2-o779-o3n35nr78121_GK_CE_o_64_.rkr,(plugin),C:\Users\jcloudy\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\TempState\Downloads\Setup.X86.en-us_O365ProPlusRetail_02c0210c-b841-4cc2-b779-b3a35ae78121_TX_PR_b_64_.exe,"Last executed: 2018-03-27 09:35:29.7360000 ","Run count: 1 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{6Q809377-6NS0-444O-8957-N3773S02200R}\Pbzzba Svyrf\zvpebfbsg funerq\PyvpxGbEha\BssvprPyvpxGbEha.rkr,(plugin),{Program Files X64}\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe,"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{6Q809377-6NS0-444O-8957-N3773S02200R}\Pbzzba Svyrf\zvpebfbsg funerq\PyvpxGbEha\BssvprP2EPyvrag.rkr,(plugin),{Program Files X64}\Common Files\microsoft shared\ClickToRun\OfficeC2RClient.exe,"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.Bssvpr.BarAbgr_8jrxlo3q8oojr!zvpebfbsg.barabgrvz,(plugin),Microsoft.Office.OneNote_8wekyb3d8bbwe!microsoft.onenoteim,"Last executed: 2018-04-06 08:26:06.5750000 ","Run count: 3 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{1NP14R77-02R7-4R5Q-O744-2RO1NR5198O7}\pzq.rkr,(plugin),{System32}\cmd.exe,"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.FxlQevir.Qrfxgbc,(plugin),Microsoft.SkyDrive.Desktop,"Last executed: 2018-03-27 09:51:00.8380000 ","Run count: 1 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{1NP14R77-02R7-4R5Q-O744-2RO1NR5198O7}\BcraJvgu.rkr,(plugin),{System32}\OpenWith.exe,"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{7P5N40RS-N0SO-4OSP-874N-P0S2R0O9SN8R}\Tbbtyr\Puebzr\Nccyvpngvba\puebzr.rkr,(plugin),{Program Files x86}\Google\Chrome\Application\chrome.exe,"Last executed: 2018-03-27 09:51:18.8700000 ","Run count: 1 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.JvaqbjfFgber_8jrxlo3q8oojr!Ncc,(plugin),Microsoft.WindowsStore_8wekyb3d8bbwe!App,"Last executed: 2018-04-05 01:52:32.5510000 ","Run count: 6 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,zvpebfbsg.zvpebfbsgfxlqevir_8jrxlo3q8oojr!Ncc,(plugin),microsoft.microsoftskydrive_8wekyb3d8bbwe!App,"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.YbpxNcc_pj5a1u2gklrjl!JvaqbjfQrsnhygYbpxFperra,(plugin),Microsoft.LockApp_cw5n1h2txyewy!WindowsDefaultLockScreen,"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,P:\Hfref\wpybhql\Qbjaybnqf\vafgnyyonpxhcnaqflap.rkr,(plugin),C:\Users\jcloudy\Downloads\installbackupandsync.exe,"Last executed: 2018-03-27 23:40:32.8090000 ","Run count: 1 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{6Q809377-6NS0-444O-8957-N3773S02200R}\F3 Oebjfre\f3oebjfre-jva32.rkr,(plugin),{Program Files X64}\S3 Browser\s3browser-win32.exe,"Last executed: 2018-04-05 06:06:42.5270000 ","Run count: 4 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,P:\Hfref\wpybhql\NccQngn\Ybpny\Grzc\THZP3S.gzc\QebcobkHcqngr.rkr,(plugin),C:\Users\jcloudy\AppData\Local\Temp\GUMC3F.tmp\DropboxUpdate.exe,"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{7P5N40RS-N0SO-4OSP-874N-P0S2R0O9SN8R}\Qebcobk\Hcqngr\QebcobkHcqngr.rkr,(plugin),{Program Files x86}\Dropbox\Update\DropboxUpdate.exe,"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Qebcobk.Qrfxgbc.Pyvrag,(plugin),Dropbox.Desktop.Client,"Last executed: 2018-04-02 01:43:38.6150000 ","Run count: 2 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,P:\Hfref\wpybhql\Qbjaybnqf\ObkFlapFrghc.rkr,(plugin),C:\Users\jcloudy\Downloads\BoxSyncSetup.exe,"Last executed: 2018-03-28 00:44:00.3120000 ","Run count: 1 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,P:\Hfref\wpybhql\NccQngn\Ybpny\Grzc\{9S3SQ110-97S4-40Q1-9270-5588913QO144}\.pe\ObkFlapFrghc.rkr,(plugin),C:\Users\jcloudy\AppData\Local\Temp\{Unmapped GUID: 9F3FD110-97F4-40D1-9270-5588913DB144}\.cr\BoxSyncSetup.exe,"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{6Q809377-6NS0-444O-8957-N3773S02200R}\Obk\Obk Flap\ObkFlap.rkr,(plugin),{Program Files X64}\Box\Box Sync\BoxSync.exe,"Last executed: 2018-04-05 02:05:01.6050000 ","Run count: 2 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.NhgbTrarengrq.{923QQ477-5846-686O-N659-0SPPQ73851N8},(plugin),Microsoft.AutoGenerated.{Unmapped GUID: 923DD477-5846-686B-A659-0FCCD73851A8},"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.Bssvpr.JVAJBEQ.RKR.15,(plugin),Microsoft.Office.WINWORD.EXE.15,"Last executed: 2018-04-05 02:32:31.0690000 ","Run count: 2 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.NhgbTrarengrq.{4S320P6Q-566O-N328-N366-1RP51OQ74O62},(plugin),Microsoft.AutoGenerated.{Unmapped GUID: 4F320C6D-566B-A328-A366-1EC51BD74B62},"Last executed: 2018-03-31 20:09:21.5820000 ","Run count: 3 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.Jvaqbjf.Cubgbf_8jrxlo3q8oojr!Ncc,(plugin),Microsoft.Windows.Photos_8wekyb3d8bbwe!App,"Last executed:  ","Run count: 0 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.Bssvpr.CBJRECAG.RKR.15,(plugin),Microsoft.Office.POWERPNT.EXE.15,"Last executed: 2018-04-04 05:00:26.5480000 ","Run count: 2 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{6Q809377-6NS0-444O-8957-N3773S02200R}\Tbbtyr\Qevir\tbbtyrqevirflap.rkr,(plugin),{Program Files X64}\Google\Drive\googledrivesync.exe,"Last executed: 2018-04-05 01:54:25.8090000 ","Run count: 3 ",user assist,True,False,2018-04-06 12:50:40.3416341,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_UserAssist_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
